STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,UNIT_MEASURE,Unit of measure,MEASURE,Measure,FREQ,Frequency,SEX,Sex,ACTIVITY,Economic activity (NACE Rev.2),ADJUSTMENT,Adjustment,RESIDENCE,Place of residence,TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation status,DECIMALS,Decimals,COMMENT_TS_NACE,Comments on the time series NACE
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2007-Q2,,41446,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2007-Q3,,42450,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2007-Q4,,42829,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2008-Q1,,44285,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2008-Q2,,45229,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2008-Q3,,46307,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2008-Q4,,45274,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2009-Q1,,44971,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2009-Q2,,45143,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2009-Q3,,45275,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2009-Q4,,45001,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2010-Q1,,45743,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2010-Q2,,47310,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2010-Q3,,47511,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2010-Q4,,46807,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2011-Q1,,47413,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2011-Q2,,48861,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2011-Q3,,48727,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2011-Q4,,48071,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2012-Q1,,48939,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2012-Q2,,50157,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2012-Q3,,50183,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2012-Q4,,50364,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2013-Q1,,50484,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2013-Q2,,52188,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2013-Q3,,52087,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2013-Q4,,52285,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2014-Q1,,53339,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2014-Q2,,54147,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2014-Q3,,54553,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2014-Q4,,54995,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2015-Q1,,55905,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2015-Q2,,57688,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2015-Q3,,57632,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2015-Q4,,58421,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2016-Q1,,60239,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2016-Q2,,61860,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2016-Q3,,61867,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2016-Q4,,62764,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2017-Q1,,64279,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2017-Q2,,66099,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2017-Q3,,65770,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2017-Q4,,66982,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2018-Q1,,68250,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2018-Q2,,70313,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2018-Q3,,69539,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2018-Q4,,70099,,0,Units,,,0,Zero,,
DATAFLOW,LU1:DSD_EMPLOI_SAL@DF_B3000(1.0),Domestic payroll employment by economic activity,I,PERS,Persons,SAL_INT,Domestic payroll employment,Q,Quarterly,_Z,Not applicable,M_N,"Professional, scientific, technical, administrative and support service activities",N,Neither seasonally adjusted nor calendar adjusted data,_Z,Not applicable,2019-Q1,,71990,,0,Units,,,0,Zero,,
